mean_pixel,std_pixel,min_pixel,max_pixel,contrast,sharpness,gradient,mse,psnr,ssim,filename,quality_label
135.52277777777778,54.872288928783995,0.0,255.0,255.0,1842.2281525319474,42.225771038980405,66.7765340470679,29.884564870794208,0.9105761447266713,frame_0034.png,1
135.22416666666666,55.46513833294937,0.0,255.0,255.0,2000.914713536844,43.18594363985671,74.17233265817902,29.428384234410533,0.9028193861545237,frame_0035.png,1
135.4569675925926,55.496818950675106,3.0,255.0,252.0,2021.2709115140603,43.61388425438626,77.78146797839506,29.222042254905098,0.9000053610928449,frame_0036.png,1
135.27971450617284,54.9323417373195,3.0,255.0,252.0,1663.6433836398319,43.787368212192646,52.097901716820985,30.96260128761418,0.9270650765479727,frame_0037.png,1
135.48809413580247,54.60532661444441,2.0,255.0,253.0,2021.21290457813,46.67491980729125,67.88851176697531,29.812840725717002,0.9102649388115269,frame_0038.png,1
134.35163580246913,55.98355311648567,0.0,255.0,255.0,2325.662175666581,47.93447902019463,86.2417828896605,28.77362634695728,0.8976626316794427,frame_0039.png,1
134.60376543209875,56.410641847077926,0.0,255.0,255.0,2312.808315325408,47.52363984466772,90.31429542824074,28.573238626670943,0.8940783573373947,frame_0040.png,1
135.22434413580248,56.723807668712844,0.0,255.0,255.0,2322.3230351851853,47.160042306549336,94.24384837962963,28.3882734896061,0.889485426399284,frame_0041.png,1
135.30046296296297,57.214104735195,0.0,255.0,255.0,2280.666591314622,47.094419941307294,94.20845775462963,28.389904666601975,0.8887460481890027,frame_0042.png,1
135.642862654321,57.13683846169477,0.0,255.0,255.0,2350.6564884372974,47.291243349200265,95.15738763503086,28.34637850067456,0.8864010038030445,frame_0043.png,1
135.7632638888889,56.88289924112012,0.0,255.0,255.0,2352.305771009564,47.51091786125899,96.45702883873457,28.287464806282586,0.8841746924422286,frame_0044.png,1
135.60256172839507,56.98346649085234,0.0,255.0,255.0,2322.018099517747,47.078993200971155,91.92857108410495,28.49629851269111,0.8864939333224915,frame_0045.png,1
135.3720524691358,57.11470119323316,0.0,255.0,255.0,2312.3280643503635,47.63553985722416,97.36109230324074,28.24694923227979,0.884407294704877,frame_0046.png,1
42.655335648148146,42.141854511881796,0.0,255.0,255.0,737.6991323824574,38.20366013521402,15.325205078125,36.27674066016634,0.9618546982011003,frame_0047.png,0
44.35525462962963,42.33548206685867,0.0,255.0,255.0,754.6121653764573,39.93588188329579,15.112799599729938,36.33735437356748,0.9615984239596741,frame_0048.png,0
44.15580054012346,42.86049100009072,0.0,255.0,255.0,765.5694594907256,40.24777272483079,15.27211395640432,36.291812048816624,0.9612803119320752,frame_0049.png,0
43.19825424382716,42.90080616265899,0.0,255.0,255.0,763.1905489500242,39.59487245309102,15.192672526041667,36.31446184028089,0.9614892298913744,frame_0050.png,0
42.21759837962963,42.89391907142892,0.0,255.0,255.0,761.2063686003081,38.6716277306334,15.136594449266976,36.330521857209376,0.96191254274931,frame_0051.png,0
40.845354938271605,42.673470513616394,0.0,255.0,255.0,724.9515818696616,37.342836175974526,13.977599705825618,36.67647761991542,0.9634538362120902,frame_0052.png,0
40.742094907407406,42.47462765254657,0.0,255.0,255.0,708.8513817844936,35.8391738092693,13.84513671875,36.717831121690885,0.9640601752538877,frame_0053.png,0
40.88022955246914,42.37291121105293,0.0,255.0,255.0,717.9180737845883,36.09919150618403,14.058806182484568,36.65131917166456,0.963807053920867,frame_0054.png,0
41.06217592592593,42.35401825741327,0.0,255.0,255.0,724.1589345287852,36.428290905727856,14.150236906828704,36.62316649879181,0.9635131084090324,frame_0055.png,0
40.96160300925926,42.533942843378846,0.0,255.0,255.0,715.8609655307785,37.04220947905325,13.731015986689815,36.75377688082093,0.9640323243686184,frame_0056.png,0
40.776431327160495,42.80001827238426,0.0,255.0,255.0,735.3708474613244,38.01233666455478,14.057388961226852,36.65175699148281,0.9639531512570295,frame_0057.png,0
42.57882330246913,43.14924835194241,0.0,255.0,255.0,769.4861039889438,38.96128543421395,14.893101490162037,36.40095211819494,0.9625560415722231,frame_0058.png,0
43.03803240740741,43.367494639933135,0.0,255.0,255.0,784.5485612795983,38.93770889451576,15.399767795138889,36.25566188476262,0.9618271131993722,frame_0059.png,0
42.70919560185185,43.196468453931786,0.0,255.0,255.0,788.0103708919739,38.99243373893962,15.517684341242283,36.222534476090075,0.9613527240274964,frame_0060.png,1
42.28747685185185,43.03554418243329,0.0,255.0,255.0,786.2737315417296,38.826203026139375,15.523455825617283,36.22091950716054,0.9613700078663862,frame_0061.png,1
41.9583699845679,42.932663788205296,0.0,255.0,255.0,788.7448905449221,38.75443657739931,15.619342568479938,36.19417610769021,0.9611268307133123,frame_0062.png,1
41.97467013888889,42.94554544355482,0.0,255.0,255.0,792.6317690099999,38.80775561606069,15.632030767746913,36.190649596921915,0.9613096069545849,frame_0063.png,1
41.80581983024691,42.92725049828534,0.0,255.0,255.0,793.7950924229073,38.84480063890075,15.711486304012345,36.16863089698196,0.9610244251970468,frame_0064.png,1
41.81722415123457,42.95103502516482,0.0,255.0,255.0,795.093493462732,38.85419513846799,15.722153862847222,36.165683187400354,0.961142797079647,frame_0065.png,1
41.763524305555556,42.95709318721068,0.0,255.0,255.0,796.6357368558312,38.87621764724545,15.731550684799382,36.163088270139355,0.9610518183922413,frame_0066.png,1
41.91934992283951,43.02375118122481,0.0,255.0,255.0,796.4785074199065,38.961410363999356,15.713660783179012,36.1680298723936,0.9612126652423473,frame_0067.png,1
41.91706790123457,43.0590015328704,0.0,255.0,255.0,788.8115880386351,38.91549697882642,15.628276909722222,36.19169263197495,0.9613351011782725,frame_0068.png,1
42.12023533950617,42.93979338519381,0.0,255.0,255.0,757.6060111738003,38.64929931517581,14.579193552276234,36.49346859209881,0.9631895756989253,frame_0069.png,0
41.40002893518518,42.603055812728925,0.0,255.0,255.0,746.807162486604,37.98867035673088,14.442108048804013,36.53449771017724,0.963528882096533,frame_0070.png,0
40.817073688271606,42.575808484798394,0.0,255.0,255.0,732.6485379916265,37.25231947638659,13.94258632330247,36.68737018830877,0.9639447082014925,frame_0071.png,0
40.918113425925924,42.619723025038084,0.0,255.0,255.0,729.9341382393208,37.11729419833035,14.575537229938272,36.494557897731994,0.9609013821777693,frame_0072.png,0
41.006822916666664,42.61767271810704,0.0,255.0,255.0,731.9559529587976,37.120521016847185,14.503988715277778,36.51592907679969,0.9615451402300487,frame_0073.png,0
41.01213927469136,42.6265083050078,0.0,255.0,255.0,742.2374368596155,37.37601291604833,14.719288315007717,36.4519354871541,0.9614105108747628,frame_0074.png,0
40.89419174382716,42.56866451413818,0.0,255.0,255.0,740.4029839618103,37.32301586491439,14.657841555748456,36.470103380009405,0.9618361823449494,frame_0075.png,0
40.599521604938275,42.62344113676229,0.0,255.0,255.0,739.303105715231,37.58450872246317,14.517589940200617,36.51185835588287,0.9620525865232077,frame_0076.png,0
39.94989390432099,42.72812760565025,0.0,255.0,255.0,743.9774384032386,37.98442821761832,14.552862654320988,36.50131930247669,0.9623471680363823,frame_0077.png,0
41.02362268518519,42.90995175615627,0.0,255.0,255.0,745.1008432069591,38.18160180086875,14.517371358989198,36.5119237450618,0.9624527008708876,frame_0078.png,0
40.97121527777778,43.020955373209894,0.0,255.0,255.0,741.6197863317419,37.575075540678334,14.449985411844136,36.53212952222319,0.9624907778949153,frame_0079.png,0
41.02409336419753,42.94777839118336,0.0,255.0,255.0,749.2307509752228,37.93262073875285,14.664488208912037,36.46813450177587,0.9621444234047307,frame_0080.png,0
40.7490625,42.88372437926218,0.0,255.0,255.0,750.9119990684441,37.995125475803256,14.815872516396604,36.42353128413399,0.9618865269519757,frame_0081.png,0
40.64403356481481,42.82248492299758,0.0,255.0,255.0,749.1152568371431,37.9803403035696,14.773996913580246,36.435823569109246,0.9619610997099343,frame_0082.png,0
40.53498070987654,42.770628272943135,0.0,255.0,255.0,748.1801621479218,37.86599221274493,14.713649570794754,36.453599524591354,0.9619565123826855,frame_0083.png,0
40.70036072530864,42.8187955210078,0.0,255.0,255.0,745.0245348764092,37.798400382585896,14.619253592785494,36.48155161215263,0.9622722615772024,frame_0084.png,0
40.79327739197531,42.866975357894326,0.0,255.0,255.0,747.5523994084027,37.81514684490805,14.674552107445988,36.46515506160058,0.9622143676577077,frame_0085.png,0
40.74710262345679,42.8815241915561,0.0,255.0,255.0,750.8747875371477,37.864403548888696,14.756716097608024,36.440906388391895,0.9620374103757181,frame_0086.png,0
40.78957947530864,42.907220304061966,0.0,255.0,255.0,750.9340891538266,37.91297018653972,14.740769675925925,36.445602004601675,0.9621414886691901,frame_0087.png,0
40.84446759259259,42.93728908813582,0.0,255.0,255.0,751.9189407632309,37.943334252390244,14.797051022376543,36.42905189548739,0.9620835494600575,frame_0088.png,0
40.86667245370371,42.990117830678784,0.0,255.0,255.0,751.6989774425783,37.936789415134115,14.773945794753086,36.43583859595885,0.9619578349977496,frame_0089.png,0
40.90833526234568,43.01252767514231,0.0,255.0,255.0,753.61236672287,37.970152859339045,14.754221402391975,36.44164064657596,0.9620420415867474,frame_0090.png,0
40.92033950617284,42.991492759968395,0.0,255.0,255.0,752.7532825876234,37.93653447620714,14.785260296103395,36.4325138613724,0.9620201451323989,frame_0091.png,0
40.86956404320988,42.998372380315026,0.0,255.0,255.0,754.4690681229371,37.93422222228397,14.793360460069444,36.43013521320628,0.9619337034234866,frame_0092.png,0
40.87883294753087,43.010318891198146,0.0,255.0,255.0,751.2054882180063,37.96533024404182,14.673305844907407,36.46552390960626,0.9622571541519597,frame_0093.png,0
40.947916666666664,43.01772499644302,0.0,255.0,255.0,752.1318445832225,37.9781801868541,14.707885681905864,36.455301152429115,0.9622310811808926,frame_0094.png,0
40.93846450617284,43.03299110824747,0.0,255.0,255.0,754.168333444218,37.9897370810608,14.71695830922068,36.45262301275555,0.9622126726110743,frame_0095.png,0
40.990001929012344,43.04075025870002,0.0,255.0,255.0,755.0497101417786,38.0285537628315,14.737062596450617,36.446694326556496,0.9622612444732186,frame_0096.png,0
40.92163580246913,43.01732932400417,0.0,255.0,255.0,754.8812319297833,38.247966113399755,15.379408998842592,36.2614071418488,0.9595054334741816,frame_0097.png,0
41.01166087962963,43.02134434971323,0.0,255.0,255.0,754.2124519114934,38.18921289749652,15.264603587962963,36.293948304379896,0.960351325808505,frame_0098.png,0
40.924733796296294,43.02412672945162,0.0,255.0,255.0,752.9337315009466,38.27325351071755,15.18671802662037,36.31616431437747,0.9606665627731733,frame_0099.png,0
40.97429976851852,43.00860313098957,0.0,255.0,255.0,741.2120159339843,38.05874928742902,14.831459177276235,36.41896480138612,0.9615491663931691,frame_0100.png,0
40.440507330246916,42.81937824774526,0.0,255.0,255.0,756.6758216229744,37.55453430195059,15.509698230131173,36.22477012974602,0.961577755794694,frame_0101.png,1
40.34405671296296,43.01257234802049,0.0,255.0,255.0,761.6458006872404,37.69564544438373,15.595881679205247,36.200704291880214,0.9614836172116781,frame_0102.png,1
41.31185185185185,43.092630291727765,0.0,255.0,255.0,762.9978738055863,38.20023597771557,15.580832609953704,36.204896990431266,0.9612881980114305,frame_0103.png,1
40.84051890432099,43.11757437188815,0.0,255.0,255.0,761.2024013545953,37.712582122822106,15.449937909915123,36.24153622442683,0.9617990461844479,frame_0104.png,0
40.6390412808642,43.15318885571815,0.0,255.0,255.0,759.6072646228029,37.51380958037646,15.363172381365741,36.265994573166566,0.9618574990602392,frame_0105.png,0
40.71907407407407,43.18534407965814,0.0,255.0,255.0,757.0330786768188,37.355287794856814,15.320633198302469,36.27803645907755,0.9621402168517109,frame_0106.png,0
40.49396026234568,43.21766085367814,0.0,255.0,255.0,750.3432348997479,37.21540438526402,15.207934389467592,36.310101306529255,0.962453489094505,frame_0107.png,0
40.51280671296296,43.22827509067721,0.0,255.0,255.0,749.417472641481,37.21314954855195,15.168203125,36.32146224980198,0.9626785108831364,frame_0108.png,0
40.4646450617284,43.25598023877426,0.0,255.0,255.0,753.9892912929952,37.20860753747465,15.35044017650463,36.269595274074,0.9622455174157077,frame_0109.png,0
40.49611111111111,43.30425792190263,0.0,255.0,255.0,761.4489265230825,37.2317174358981,15.647564621913581,36.18633607072835,0.9621185446324624,frame_0110.png,1
40.45902777777778,43.32317410625869,0.0,255.0,255.0,758.725753304312,37.258259850592914,15.684237919560186,36.176169392284926,0.9621687363653085,frame_0111.png,1
40.54856288580247,43.37741457659534,0.0,255.0,255.0,754.8197639325558,37.26118840449999,15.680384114583333,36.17723663692915,0.9625584301018382,frame_0112.png,1
40.48400077160494,43.392949671761755,0.0,255.0,255.0,742.4610387981389,37.238462402928455,15.50391830632716,36.22638889551622,0.9629606938627452,frame_0113.png,0
40.53802662037037,43.39677501559213,0.0,255.0,255.0,726.5973559844593,37.15969012172311,15.180079330632717,36.318063196927696,0.9644605628168432,frame_0114.png,0
40.47908950617284,43.37270974781875,0.0,255.0,255.0,724.3187643937326,37.20421009186808,15.210860701195987,36.30926571719306,0.9643701985866755,frame_0115.png,0
40.521074459876544,43.40895253324834,0.0,255.0,255.0,718.469641458762,37.11836161258597,15.070815851658951,36.34943597585602,0.9650279704060318,frame_0116.png,0
40.5012037037037,43.427495744843284,0.0,255.0,255.0,712.5835671796374,37.1189261253436,14.945726875964507,36.38563319341799,0.9651330232837395,frame_0117.png,0
40.588742283950616,43.44510392855097,0.0,255.0,255.0,706.3157297646607,37.07632059641087,14.84047779224537,36.416324774993406,0.9655168263970666,frame_0118.png,0
40.47146797839506,43.44042713698262,0.0,255.0,255.0,701.4528587524768,37.06312191866107,14.734571759259259,36.44742842690332,0.9658030777356188,frame_0119.png,0
40.51166280864197,43.44936099024215,0.0,255.0,255.0,696.4508971499699,37.03525155836989,14.586535132137346,36.49128218508393,0.9664120411086342,frame_0120.png,0
40.47264274691358,43.433109624013426,0.0,255.0,255.0,695.2815624103217,37.01227770811223,14.564465060763888,36.49785822843106,0.9664731329881527,frame_0121.png,0
40.48008680555556,43.40395834919054,0.0,255.0,255.0,666.7909965399086,36.981448836071706,14.470666714891975,36.525918198022126,0.9660909501227536,frame_0122.png,0
107.03425925925926,36.09328298039893,0.0,255.0,255.0,1232.5142099736486,35.22476359843882,43.50697482638889,31.745214743548278,0.963294981457348,frame_0123.png,1
108.40697530864198,35.20223763737758,0.0,255.0,255.0,1189.0058759758779,35.38635882418101,36.7450602816358,32.47881396675436,0.9612560662509242,frame_0124.png,1
109.27540895061729,35.068231863340806,0.0,255.0,255.0,1274.6667014365191,35.75226825453732,42.2146841242284,31.876168169002163,0.9578749368553171,frame_0125.png,1
109.85071759259259,35.43887939955455,0.0,255.0,255.0,1333.95932029321,35.783987724823135,39.34945457175926,32.18141643947081,0.9597667267982782,frame_0126.png,1
109.68608796296296,35.49715365443174,0.0,255.0,255.0,1248.5276453665597,36.11670275396713,41.11509307484568,31.990790831316357,0.958794372094056,frame_0127.png,1
109.51436728395062,35.40882018180741,0.0,255.0,255.0,1188.495447101659,36.070188267665486,39.40639515817901,32.175136528360184,0.9586244754502343,frame_0128.png,1
110.0020061728395,35.52005948200115,0.0,255.0,255.0,1062.3435144773566,36.24355143272408,32.0655184220679,33.07042095063948,0.9607404502916584,frame_0129.png,1
109.71523148148148,35.117131640677016,0.0,255.0,255.0,1225.6383132373114,36.20992381584643,36.03080054012346,32.56406449389365,0.9577120497099699,frame_0130.png,1
109.5154012345679,35.01764736528576,0.0,255.0,255.0,1264.566647455073,36.40625072583829,37.27954282407408,32.416097831033305,0.9576697141608344,frame_0131.png,1
109.42679783950618,34.87430909213221,0.0,255.0,255.0,1259.5522754581405,36.54247540946692,38.2010296103395,32.31005292509528,0.9584903079432814,frame_0132.png,1
109.18633487654321,34.811740294597094,0.0,255.0,255.0,1297.0545375847812,36.82039515936974,40.13187403549383,32.095909204395625,0.9577470329804906,frame_0133.png,1
109.26006944444444,34.84633765754051,0.0,255.0,255.0,1384.6868154128085,36.83128450444057,39.117603202160495,32.20708123851645,0.9584593771648018,frame_0134.png,1
108.85460648148148,34.66130293151078,0.0,255.0,255.0,1347.2191867262513,36.40655735308452,38.502027874228396,32.27596756777742,0.9586180941255952,frame_0135.png,1
108.74741512345679,34.72251695808979,0.0,255.0,255.0,1276.9411165102022,36.463588287764765,39.906916473765435,32.12032188838439,0.9596208251777293,frame_0136.png,1
109.22961419753086,34.85161038540536,0.0,255.0,255.0,1258.2807918547455,36.69493251700193,36.91292148919753,32.45901941886646,0.959579606566532,frame_0137.png,1
109.53639660493828,34.93700529334756,0.0,255.0,255.0,1376.273805551745,36.891923281019764,40.08359567901235,32.10113688090779,0.9587762057944585,frame_0138.png,1
109.6670987654321,35.08426115043221,0.0,255.0,255.0,1378.6776157862273,36.92558757114985,40.819052372685185,32.02217442655689,0.9570662998135518,frame_0139.png,1
110.00996913580246,35.28427511469405,0.0,255.0,255.0,1305.3324049951896,36.6384370031203,37.753165027006176,32.36126994408807,0.9599104533711519,frame_0140.png,1
109.88369598765432,35.522925342937654,0.0,255.0,255.0,1298.335900376991,36.70695172629303,36.82168643904321,32.4697668548867,0.9589568336940792,frame_0141.png,1
109.41851080246913,35.21603316994597,0.0,255.0,255.0,1487.3299781947778,37.09217311337984,39.98716531635802,32.111597427083424,0.9578200929701428,frame_0142.png,1
109.65918981481481,35.21317792167586,0.0,254.0,254.0,1360.6942097345466,37.4996277983049,42.72060522762346,31.824429641050116,0.9570104331549872,frame_0143.png,1
109.68878858024691,35.264550331835174,0.0,254.0,254.0,1388.1743383672815,37.64522898950542,43.36805700231481,31.75910395764933,0.9569265197149781,frame_0144.png,1
110.05498456790123,35.31511564987377,0.0,255.0,255.0,1311.2133247768536,36.20154546999125,33.075791377314815,32.935701168764204,0.9620179863494063,frame_0145.png,1
109.95889660493827,35.899040966313265,0.0,255.0,255.0,1380.1322128858023,36.300211627982385,34.77562162422839,32.718054589957944,0.9619115633383094,frame_0146.png,1
109.36618827160494,35.91070989498933,0.0,255.0,255.0,1307.416295521774,36.74094813214449,36.39196469907407,32.52074858320049,0.9613170696323954,frame_0147.png,1
108.69266975308642,35.26338409733069,0.0,255.0,255.0,1257.8289201383532,36.435190203960794,34.687615258487654,32.729059173440916,0.9584546300991229,frame_0148.png,1
109.19011574074074,35.544948584770964,0.0,255.0,255.0,1238.3668053412207,36.80551150024722,32.98152633101852,32.94809610657038,0.9596196693940029,frame_0149.png,1
109.66824845679012,35.89166175889342,0.0,255.0,255.0,1316.392303268366,36.25715366589742,30.250036651234566,33.32354455683743,0.9633812732846551,frame_0150.png,1
108.02088734567901,34.810692453456895,0.0,250.0,250.0,1086.5802533719614,34.7907175644745,26.08180507330247,33.96742716053167,0.9660079407088062,frame_0151.png,1
108.56063271604938,35.41286162001299,0.0,255.0,255.0,1124.077867030976,35.39177153437994,27.161554783950617,33.79125734627486,0.9655061329171365,frame_0152.png,1
108.94137345679012,35.66654817342776,0.0,255.0,255.0,1089.7016575954858,35.2813835109012,27.448798225308643,33.74557026127058,0.9650579544093535,frame_0153.png,1
108.405,35.0865541716763,0.0,255.0,255.0,1155.3407074373547,35.11191178527618,27.151792534722222,33.792818543006724,0.9648345912997923,frame_0154.png,1
108.32780092592593,35.05477537356692,0.0,255.0,255.0,1171.5729038393893,34.89923338581003,29.570233892746913,33.422256011734596,0.965101926546993,frame_0155.png,1
108.54226851851851,34.86394238757919,0.0,252.0,252.0,944.2467465705852,33.77379747239593,21.67618537808642,34.77097504358165,0.9677598330902535,frame_0156.png,1
108.56944444444444,34.76843336035337,0.0,255.0,255.0,794.2764242921596,33.839881769862956,21.728120659722222,34.76058196554227,0.9682285060266481,frame_0157.png,1
107.6973225308642,34.20861673439226,0.0,251.0,251.0,579.2106829180003,32.583853916909014,16.161078317901236,36.04610025970777,0.9700386101809191,frame_0158.png,1
107.98167438271605,33.71216345916822,0.0,255.0,255.0,385.4449266231686,31.206486749135692,14.329703896604938,36.56843144469112,0.9713436437643981,frame_0159.png,0
107.7777237654321,33.217518931349446,1.0,254.0,253.0,331.3735898834019,30.36566997140309,10.737744502314815,37.82167294874043,0.9723433648400246,frame_0160.png,0
108.0912037037037,34.779469027503104,0.0,206.0,206.0,1965.3586147224125,55.97261937845153,70.58899353780865,29.643433711253934,0.8831998863702943,frame_0161.png,1
108.4861574074074,34.6765247253038,0.0,206.0,206.0,2202.33756378577,57.42885281251959,79.34606819058642,29.135549496943547,0.8823937526983072,frame_0162.png,1
108.40091049382715,34.683576659735394,0.0,198.0,198.0,2274.3684111124808,57.66980337508603,80.78535686728395,29.057477130643147,0.8809907621062936,frame_0163.png,1
167.76367283950617,42.581960165919774,14.0,248.0,234.0,687.8048532521125,29.391635828434712,10.883108603395062,37.76327397815358,0.9729863961583121,frame_0164.png,0
167.68877314814816,42.6558767882584,11.0,248.0,237.0,719.689220661806,29.751991580134842,11.23541763117284,37.624911406732565,0.9713986205535267,frame_0165.png,0
167.17908179012346,42.85709229833496,11.0,251.0,240.0,734.2724614182647,29.925256170876047,11.443942901234568,37.54504678611705,0.9708093564135605,frame_0166.png,0
164.740625,43.76312343818897,11.0,250.0,239.0,712.5013894360974,30.365075964712506,11.01867862654321,37.70950844356568,0.9712791448037942,frame_0167.png,0
164.2513888888889,46.44300583813309,12.0,252.0,240.0,638.9611726106443,32.076185263957164,9.472298418209876,38.366249891262775,0.973084782885488,frame_0168.png,0
165.35698302469135,45.130479146543806,14.0,254.0,240.0,593.2687705474942,29.96672646105145,8.320489969135803,38.9293145950188,0.9751391856241732,frame_0169.png,0
166.44077160493828,44.575731557082385,13.0,253.0,240.0,558.9987989011179,28.839333293265728,7.587005208333333,39.33009978668922,0.9764762618353515,frame_0170.png,0
165.14421296296297,45.06726528370872,14.0,252.0,238.0,617.2452005770367,30.2948787247713,8.746750578703704,38.71233618455614,0.9742280386419112,frame_0171.png,0
165.0402237654321,44.20371116911756,13.0,250.0,237.0,624.2770365331123,30.126303917822828,8.924924768518519,38.62475796896562,0.9742439119989718,frame_0172.png,0
164.77581018518518,45.38468472683372,14.0,250.0,236.0,659.0221207632577,30.990283069623416,9.891675347222222,38.17810506840567,0.9726630435153744,frame_0173.png,0
163.99628858024693,44.82507214391121,13.0,249.0,236.0,593.5424133825231,29.708816562945785,8.583080150462964,38.79437192798157,0.9746460560578627,frame_0174.png,0
